purchase_value,device_id,source,browser,age,ip_address,class,country,time_since_signup,purchase_hour,purchase_dayofweek,signup_hour,device_id_freq,ip_address_freq,country_freq,source_freq,browser_freq,device_fraud_rate_train,country_fraud_rate_train,device_id_count_1d,device_id_count_7d,device_id_count_30d,ip_address_count_1d,ip_address_count_7d,ip_address_count_30d,device_id_fraud_count_7d
61.0,136173,1,2,24.0,3003295708.72567,1,35,1.0,7,3,7,13,13,309,21461,25624,0.6983811111426234,0.1929008280272841,6,6,6,6,6,6,6
61.0,136173,1,2,24.0,3003295708.72567,1,35,1.0,7,3,7,13,13,309,21461,25624,0.6983811111426234,0.1929008280272841,7,7,7,7,7,7,7
61.0,136173,1,2,24.0,3003295708.72567,1,35,1.0,7,3,7,13,13,309,21461,25624,0.6983811111426234,0.1929008280272841,8,8,8,8,8,8,8
61.0,136173,1,2,24.0,3003295708.72567,1,35,1.0,7,3,7,13,13,309,21461,25624,0.6983811111426234,0.1929008280272841,9,9,9,9,9,9,9
61.0,136173,1,2,24.0,3003295708.72567,1,35,1.0,7,3,7,13,13,309,21461,25624,0.6983811111426234,0.1929008280272841,10,10,10,10,10,10,10
61.0,136173,1,2,24.0,3003295708.72567,1,35,1.0,7,3,7,13,13,309,21461,25624,0.6983811111426234,0.1929008280272841,11,11,11,11,11,11,11
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,0,0,0,0,0,0,0
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,1,1,1,1,1,1,1
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,2,2,2,2,2,2,2
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,3,3,3,3,3,3,3
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,4,4,4,4,4,4,4
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,5,5,5,5,5,5,5
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,6,6,6,6,6,6,6
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,7,7,7,7,7,7,7
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,8,8,8,8,8,8,8
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,9,9,9,9,9,9,9
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,10,10,10,10,10,10,10
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,11,11,11,11,11,11,11
17.0,92089,1,4,37.0,941869724.551596,1,172,1.0,7,3,7,14,14,40823,21461,17196,0.714255789503538,0.1160862853923916,12,12,12,12,12,12,12
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,0,0,0,0,0,0,0
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,1,1,1,1,1,1,1
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,2,2,2,2,2,2,2
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,3,3,3,3,3,3,3
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,4,4,4,4,4,4,4
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,5,5,5,5,5,5,5
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,6,6,6,6,6,6,6
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,7,7,7,7,7,7,7
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,8,8,8,8,8,8,8
33.0,102209,0,2,30.0,1077561528.02613,1,172,1.0,7,3,7,11,11,40823,41879,25624,0.6606787500354513,0.1160862853923916,9,9,9,9,9,9,9
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,0,0,0,0,0,0,0
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,1,1,1,1,1,1,1
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,2,2,2,2,2,2,2
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,3,3,3,3,3,3,3
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,4,4,4,4,4,4,4
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,5,5,5,5,5,5,5
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,6,6,6,6,6,6,6
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,7,7,7,7,7,7,7
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,8,8,8,8,8,8,8
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,9,9,9,9,9,9,9
42.0,34877,1,0,34.0,2895731389.33821,1,172,1.0,7,3,7,12,12,40823,21461,43149,0.6806388235627777,0.1160862853923916,10,10,10,10,10,10,10
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,0,0,0,0,0,0,0
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,1,1,1,1,1,1,1
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,2,2,2,2,2,2,2
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,3,3,3,3,3,3,3
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,4,4,4,4,4,4,4
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,5,5,5,5,5,5,5
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,6,6,6,6,6,6,6
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,7,7,7,7,7,7,7
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,8,8,8,8,8,8,8
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,9,9,9,9,9,9,9
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,10,10,10,10,10,10,10
33.0,72455,2,4,37.0,1187481888.2108,1,172,1.0,8,3,8,13,13,40823,42439,17196,0.6983811111426234,0.1160862853923916,11,11,11,11,11,11,11
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,0,0,0,0,0,0,0
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,1,1,1,1,1,1,1
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,2,2,2,2,2,2,2
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,3,3,3,3,3,3,3
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,4,4,4,4,4,4,4
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,5,5,5,5,5,5,5
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,6,6,6,6,6,6,6
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,7,7,7,7,7,7,7
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,8,8,8,8,8,8,8
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,9,9,9,9,9,9,9
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,10,10,10,10,10,10,10
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,11,11,11,11,11,11,11
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,12,12,12,12,12,12,12
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,13,13,13,13,13,13,13
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,14,14,14,14,14,14,14
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,15,15,15,15,15,15,15
54.0,123764,2,1,50.0,2249217198.2571893,1,172,1.0,9,3,9,18,18,40823,42439,17231,0.7639504348072704,0.1160862853923916,16,16,16,16,16,16,16
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,0,0,0,0,0,0,0
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,1,1,1,1,1,1,1
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,2,2,2,2,2,2,2
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,3,3,3,3,3,3,3
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,4,4,4,4,4,4,4
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,5,5,5,5,5,5,5
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,6,6,6,6,6,6,6
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,7,7,7,7,7,7,7
9.0,57123,0,1,34.0,3948923075.9695897,1,167,1.0,9,3,9,10,10,15338,41879,17231,0.638057333371148,0.1050362288992092,8,8,8,8,8,8,8
34.0,85571,0,1,23.0,2395147457.13202,1,32,1.0,9,3,9,5,4,2141,41879,17231,0.457086000056722,0.1461187604848868,0,0,0,0,0,0,0
34.0,85571,0,1,23.0,2395147457.13202,1,32,1.0,9,3,9,5,4,2141,41879,17231,0.457086000056722,0.1461187604848868,1,1,1,1,1,1,1
34.0,85571,0,1,23.0,2395147457.13202,1,32,1.0,9,3,9,5,4,2141,41879,17231,0.457086000056722,0.1461187604848868,2,2,2,2,2,2,2
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,0,0,0,0,0,0,0
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,1,1,1,1,1,1,1
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,2,2,2,2,2,2,2
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,3,3,3,3,3,3,3
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,4,4,4,4,4,4,4
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,5,5,5,5,5,5,5
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,6,6,6,6,6,6,6
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,7,7,7,7,7,7,7
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,8,8,8,8,8,8,8
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,9,9,9,9,9,9,9
66.0,55605,2,4,31.0,1543909763.94073,1,171,1.0,10,3,10,12,12,3114,42439,17196,0.6806388235627777,0.1319560307792777,10,10,10,10,10,10,10
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,0,0,0,0,0,0,0
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,1,1,1,1,1,1,1
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,2,2,2,2,2,2,2
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,3,3,3,3,3,3,3
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,4,4,4,4,4,4,4
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,5,5,5,5,5,5,5
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,6,6,6,6,6,6,6
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,7,7,7,7,7,7,7
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,8,8,8,8,8,8,8
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,9,9,9,9,9,9,9
19.0,18093,2,0,19.0,1456889546.85359,1,60,1.0,11,3,11,12,12,2199,42439,43149,0.6806388235627777,0.1182263430129615,10,10,10,10,10,10,10
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,0,0,0,0,0,0,0
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,1,1,1,1,1,1,1
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,2,2,2,2,2,2,2
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,3,3,3,3,3,3,3
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,4,4,4,4,4,4,4
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,5,5,5,5,5,5,5
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,6,6,6,6,6,6,6
45.0,14525,0,0,27.0,1277674411.97904,1,172,1.0,11,3,11,9,9,40823,41879,43149,0.6122042857548015,0.1160862853923916,7,7,7,7,7,7,7
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,0,0,0,0,0,0,0
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,1,1,1,1,1,1,1
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,2,2,2,2,2,2,2
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,3,3,3,3,3,3,3
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,4,4,4,4,4,4,4
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,5,5,5,5,5,5,5
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,6,6,6,6,6,6,6
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,7,7,7,7,7,7,7
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,8,8,8,8,8,8,8
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,9,9,9,9,9,9,9
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,10,10,10,10,10,10,10
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,11,11,11,11,11,11,11
32.0,123733,0,2,45.0,3336848623.42589,1,172,1.0,11,3,11,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,12,12,12,12,12,12,12
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,0,0,0,0,0,0,0
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,1,1,1,1,1,1,1
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,2,2,2,2,2,2,2
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,3,3,3,3,3,3,3
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,4,4,4,4,4,4,4
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,5,5,5,5,5,5,5
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,6,6,6,6,6,6,6
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,7,7,7,7,7,7,7
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,8,8,8,8,8,8,8
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,9,9,9,9,9,9,9
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,10,10,10,10,10,10,10
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,11,11,11,11,11,11,11
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,12,12,12,12,12,12,12
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,13,13,13,13,13,13,13
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,14,14,14,14,14,14,14
23.0,38306,1,0,42.0,1235452935.90424,1,172,1.0,11,3,11,17,17,40823,21461,43149,0.7532209091166918,0.1160862853923916,15,15,15,15,15,15,15
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,0,0,0,0,0,0,0
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,1,1,1,1,1,1,1
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,2,2,2,2,2,2,2
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,3,3,3,3,3,3,3
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,4,4,4,4,4,4,4
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,5,5,5,5,5,5,5
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,6,6,6,6,6,6,6
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,7,7,7,7,7,7,7
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,8,8,8,8,8,8,8
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,9,9,9,9,9,9,9
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,10,10,10,10,10,10,10
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,11,11,11,11,11,11,11
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,12,12,12,12,12,12,12
35.0,65659,2,0,33.0,4014285529.96041,1,167,1.0,12,3,12,15,15,15338,42439,43149,0.728543000028361,0.1050362288992092,13,13,13,13,13,13,13
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,0,0,0,0,0,0,0
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,1,1,1,1,1,1,1
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,2,2,2,2,2,2,2
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,3,3,3,3,3,3,3
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,4,4,4,4,4,4,4
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,5,5,5,5,5,5,5
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,6,6,6,6,6,6,6
36.0,81368,0,1,29.0,4194851988.93999,1,167,1.0,12,3,12,9,9,15338,41879,17231,0.6122042857548015,0.1050362288992092,7,7,7,7,7,7,7
53.0,112878,0,1,26.0,794361459.11781,1,32,1.0,13,3,13,13,13,2141,41879,17231,0.6983811111426234,0.1461187604848868,0,0,0,0,0,0,0
53.0,112878,0,1,26.0,794361459.11781,1,32,1.0,13,3,13,13,13,2141,41879,17231,0.6983811111426234,0.1461187604848868,1,1,1,1,1,1,1
53.0,112878,0,1,26.0,794361459.11781,1,32,1.0,13,3,13,13,13,2141,41879,17231,0.6983811111426234,0.1461187604848868,2,2,2,2,2,2,2
53.0,112878,0,1,26.0,794361459.11781,1,32,1.0,13,3,13,13,13,2141,41879,17231,0.6983811111426234,0.1461187604848868,3,3,3,3,3,3,3
53.0,112878,0,1,26.0,794361459.11781,1,32,1.0,13,3,13,13,13,2141,41879,17231,0.6983811111426234,0.1461187604848868,4,4,4,4,4,4,4
53.0,112878,0,1,26.0,794361459.11781,1,32,1.0,13,3,13,13,13,2141,41879,17231,0.6983811111426234,0.1461187604848868,5,5,5,5,5,5,5
53.0,112878,0,1,26.0,794361459.11781,1,32,1.0,13,3,13,13,13,2141,41879,17231,0.6983811111426234,0.1461187604848868,6,6,6,6,6,6,6
